year,month,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,ALL,AMGN,AMT,AMZN,APC,AVGO,AXP,BA,BAC,BIIB,BK,BKNG,BLK,BMY,BRK/B,C,CAT,CELG,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,DVN,EMR,EXC,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LIN,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PM,PYPL,QCOM,RTN,RTX,SBUX,SLB,SO,SPG,T,TFCF,TFCFA,TGT,TMO,TMUS,TSLA,TWX,TXN,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2016,11,-0.004227457,-0.008650109,-0.003721251,-0.003123238,-0.005979144,-0.010253732,-0.002523292,-0.000202885,-0.009084306,-0.006182976,-0.00450251,-0.001582576,-0.006796583,-0.000961577,-0.001255632,-0.003145771,-0.007642223,0.001103769,-0.009359875,-0.001805362,-0.003457098,-0.004598254,-0.006478613,-0.001591568,-0.011537559,-0.010650751,-0.002595003,-0.00576991,-0.005056183,0.001814995,0.000552927,-0.002475049,0.00020739,-0.002918445,-0.000977513,-0.004604932,-0.003819356,-0.001254979,,-0.001755461,0.008578949,-0.00179591,-0.004057939,0.000825782,-0.004323373,-0.00473441,-0.001940782,-0.004156142,0.001412608,-0.007332851,-0.008177516,-0.004265938,-0.003655294,-0.00517586,-0.004083274,-0.002301222,-0.003132357,-0.003208569,-0.003135203,-0.002450577,-0.000271157,-0.005404677,-0.007006892,-0.002715365,-0.004053359,-0.004482818,-0.002942989,-0.002116348,-0.000683973,-0.004923772,-0.008239105,-0.000610814,-0.001036976,-0.007923436,-0.007704895,-0.00458863,-0.00030205,-0.01867583,-0.005120083,0.002770584,-0.009207062,-0.004197919,0.000744744,-0.001496406,-0.00681746,-0.004393502,-0.002423082,-0.003192279,-0.003523396,-0.000871391,0.000357126,-0.002588868,0.00148074,-0.002299148,-0.005267302,-0.00181904,-0.008611889,-0.00761899,-0.006169049,-0.006471667,-0.010640149,0.000450658,-0.0077502,-0.003187957,-0.003404353,-0.003097558,-0.000438545,-0.002600132,-0.001025751,-0.001641995,-0.005915387,0.001519761
2016,12,-0.001541399,-0.004603421,-0.002160164,-0.002741697,-0.00432153,-0.008433718,-0.000233473,0.000544768,-0.006727068,-0.00324114,-0.003709423,-0.001673117,-0.005614939,1.86E-05,-0.001058619,-0.002329926,-0.004887954,0.002037585,-0.00821364,-0.001125859,-0.003530137,-0.002776479,-0.005099297,0.001157969,-0.010125123,-0.012145096,-0.000753053,-0.005108759,-0.0027632,0.004054462,0.001779782,-0.001227588,0.000522473,-0.000941068,0.00124901,-0.004687739,-0.00023838,-4.27E-05,,0.000602156,0.011339724,-0.000388417,-0.000706517,0.001419903,-0.001447531,-0.004233684,5.46E-05,-0.003533469,0.003276517,-0.006042426,-0.00656787,-0.003223943,-0.002139795,-0.00318652,-0.002958685,-0.001638157,-0.001676667,-0.00180912,-0.00114459,-0.001584227,6.58E-05,-0.003672105,-0.005547479,-0.001952027,-0.002825997,-0.002520247,-0.002809488,-0.000600394,0.002462034,-0.003495051,-0.0061994,0.001334075,-0.000181156,-0.008058103,-0.0059109,-0.003482263,0.000744155,-0.01818763,-0.004077968,0.004407097,-0.00570241,-0.002376833,0.006613676,-0.001762993,-0.002153436,-0.004202139,-0.001726126,-0.000743743,-0.001383466,0.000957375,0.001333899,-0.002125945,0.00231548,-0.000260239,-0.002289447,-0.001046766,-0.00735942,-0.006905377,-0.004914766,-0.003566339,-0.009025764,0.006161977,-0.005723493,-0.001101043,-0.003363208,-0.001144757,0.000925981,-0.004306003,-0.000434551,-0.000527056,-0.004514378,0.00367303
2017,1,-0.001440777,-0.001064905,-0.000128616,-0.000786768,-0.000576537,-0.004491092,-0.000545546,0.001006538,-0.005291122,-0.000702157,-0.001184011,-0.0001663,-0.000143168,0.000102014,-0.000767657,-0.002024767,-0.00445607,0.000147113,-0.004674367,-0.00300044,-0.001048314,-0.002741962,-0.005180195,-0.000700168,-0.00954085,-0.010630612,-0.000371099,-0.004325181,-0.00386831,0.005427463,0.000817444,0.004439354,0.002536681,0.000387423,0.001021736,-0.003254631,0.00123011,0.001495524,,0.002137864,0.01303607,-0.001511012,0.001789628,-0.000414684,-0.000681,-0.004086085,-0.00098268,-0.002636178,-0.000931824,-0.002259625,-0.003085441,-0.004606461,-0.001240093,-0.002890629,-0.002600727,0.000710363,0.001403584,-0.000957161,-0.001648878,0.000489585,0.000963813,-0.003848142,0.000201926,-0.00191818,-0.00278154,-0.000831429,-0.002035603,0.001456774,0.005046431,-0.004601596,-0.001555215,0.001074407,0.00161437,-0.005085969,-0.005200334,-0.000677216,0.002276839,-0.016988044,-0.004388367,0.003898739,0.001254375,0.001383907,0.007914138,-0.000120459,0.001754513,-0.002384247,-0.000871662,0.00108613,0.004634983,0.001426144,0.002080163,-0.002922202,0.002851303,0.001331614,0.000113243,-0.00133578,-0.006565062,-0.006554674,-0.005181053,-0.003309984,-0.007536398,0.012046854,-0.006533741,0.003336569,-0.004579275,-0.000416023,0.00044247,-0.001279418,-0.000146743,-0.001792239,-0.004585483,0.003964397
2017,2,-0.001606199,-0.003142309,-0.005337852,-0.002492362,-0.002788353,-0.008236533,-0.002426074,-0.001000081,-0.009889983,-0.001286575,-0.00669093,0.000149755,-0.002557743,-0.003719073,-0.003878362,-0.005644048,-0.010096087,-0.003466792,-0.00730285,-0.006126914,-0.004652145,-0.0039965,-0.007786113,-0.001771672,-0.013162295,-0.012618177,-0.00295794,-0.005508383,-0.007093113,0.004991313,-8.08E-06,0.000146201,-0.000687242,-0.002237773,-0.000125412,-0.006391332,-0.000854972,-0.001664997,,0.001785819,0.011365401,-0.004200694,0.003095812,-0.004175248,-0.004577336,-0.006201283,-0.002413312,-0.008205409,-0.003417996,-0.00569175,-0.006728969,-0.006791441,-0.002556344,-0.003783569,-0.003649911,-0.00091147,-0.000475565,-0.003268122,-0.005703651,0.000220878,-0.000814647,-0.004239754,-0.002368768,-0.004566787,-0.003423173,-0.004764881,-0.00096953,-0.001507582,0.004513358,-0.006767593,-0.004835107,-0.000850403,0.000411364,-0.007399185,-0.007622492,-0.002297196,0.002538793,-0.022749701,-0.007559506,0.001908174,0.003599479,-0.000650445,0.006467712,-0.001106653,-0.000419185,-0.003608877,-0.001505814,-0.004005995,0.004604602,-0.001726578,0.000735309,-0.005198009,0.00132939,0.002011769,-0.003055393,-0.002430385,-0.010738831,-0.010314133,-0.004711665,-0.006662531,-0.009057546,0.004585745,-0.006410918,0.001924941,-0.002823824,-0.001955997,-0.002093985,-0.004867329,-0.002614771,-0.005400396,-0.003810233,0.002859622
2017,3,-0.007180432,-0.003622614,-0.005139911,-0.001426311,-0.002327271,-0.012536688,-0.002720322,-0.001129679,-0.011439582,-0.002218981,-0.009348699,-0.000254038,-0.001869034,-0.002303461,-0.003177573,-0.007628697,-0.011293802,-0.005693732,-0.005783771,-0.006444397,-0.006707951,-0.004445499,-0.008309373,-0.000678397,-0.013659771,-0.011276057,-0.004812423,-0.005568474,-0.007989316,0.004401779,0.001139576,0.001160348,-0.001186376,-0.000714906,-0.001015578,-0.00618206,-0.001144748,-0.002738462,,0.004896759,0.005481543,-0.005249941,0.005300936,-0.003007143,-0.003665784,-0.006271816,-0.003723697,-0.007587781,-0.001033461,-0.004574775,-0.005203512,-0.008276123,-0.002500489,-0.003204652,-0.003683237,-0.000774796,-0.000331783,-0.003309293,-0.006923666,-8.59E-05,-3.35E-05,-0.003454224,-0.003724929,-0.004900613,-0.001435458,-0.004085421,-0.000312358,-0.00148868,0.005543745,-0.00732581,-0.004569943,-0.002288788,-6.62E-05,-0.007415591,-0.008583346,-0.001473572,0.004223104,-0.020798364,-0.006230804,-0.000176153,0.000139549,-6.27E-05,0.003822852,-0.00071094,-0.001145288,-0.003936786,-0.001908705,-0.000897092,0.006435211,-0.003886109,0.001759072,-0.002302144,0.000925866,0.005158845,-0.001295441,-0.001955719,-0.011321622,-0.010946644,-0.003182382,-0.007835781,-0.009458431,0.007908132,-0.004098957,0.000969597,-0.002447669,0.001813515,-0.00323552,-0.004717644,-0.000250105,-0.005258304,-0.001761122,0.002110103
2017,4,-0.005666512,-0.002376812,-0.004822027,8.89E-05,-0.00068257,-0.011062983,-0.000937254,7.20E-05,-0.008807793,0.000676369,-0.006317427,0.002504347,-0.000814884,-0.002405645,-0.003608532,-0.00607543,-0.009086635,-0.004837567,-0.004244118,-0.005871511,-0.004421367,-0.005514433,-0.005765503,-0.000624887,-0.010478246,-0.009660091,-0.003265249,-0.003848646,-0.007178658,0.003410844,0.001092256,0.001415949,0.000203395,0.00011913,0.000577242,-0.005327859,-0.001554508,-0.001633702,,0.004470801,0.001115743,-0.004416474,0.007513894,-0.000365454,-0.002887535,-0.006210335,-0.0027088,-0.004976409,-0.000764219,-0.003334848,-0.003550638,-0.007050583,-0.002522026,-0.003162775,-0.001926376,0.00032109,0.002434705,-0.002857209,-0.005494593,0.0006738,0.000639315,-0.001788263,-0.003910752,-0.004565559,-0.006856551,-0.002516933,-5.25E-05,-0.000102713,0.000759796,-0.005986223,-0.00350943,-0.002409091,-0.000599802,-0.005363536,-0.006173067,-1.12E-05,0.005084164,-0.016956665,-0.005605344,0.000624481,0.002614409,0.001950739,0.004882878,0.000850749,-0.000845068,-0.003508849,-0.002102202,0.000615068,0.007771413,-0.003511341,-0.00044512,-0.00015594,0.00156966,0.005213213,0.001631683,-0.001470645,-0.010158416,-0.009951275,0.000755744,-0.005200142,-0.005862492,0.005402762,-0.003931849,0.001182457,-0.002779432,0.00248146,-0.002436278,-0.003188843,0.000630899,-0.004760546,-0.001042877,0.001562234
2017,5,-0.004932078,-0.001774834,-0.004223394,0.002356037,0.000855656,-0.010609574,0.001201162,0.001296618,-0.006429682,0.002643196,-0.006106232,0.001405043,0.000988767,-0.002263425,-0.003496338,-0.005829609,-0.008793058,-0.004435099,-0.003274587,-0.005084967,-0.002837694,-0.004502379,-0.004157254,8.90E-05,-0.009317085,-0.009475011,-0.002825966,-0.002718027,-0.004589615,0.00309215,0.001939974,0.003688947,0.001388369,0.001466156,-0.000763015,-0.004237213,-0.000834769,-0.001695709,,0.004689861,-0.002098171,-0.003797586,0.007418823,-0.001453106,-0.002493417,-0.005839228,-0.002566532,-0.001957037,-0.000487596,-0.003676102,-0.003688067,-0.005293137,-0.00413655,-0.0021659,-0.000695991,0.000733808,0.002484099,-0.002195211,-0.004285163,0.000992981,0.001481237,-0.000793263,-0.002645875,-0.004299183,-0.005866878,-0.00115532,0.000826659,0.002218534,0.000685529,-0.004158766,-0.002236823,-0.001694876,-0.000303914,-0.004045885,-0.004222068,0.000892797,0.00511731,-0.013716125,-0.005188001,-0.000780093,0.004236012,0.002456894,0.004105032,0.001894623,0.000191451,-0.002133752,-0.000739491,0.003069489,0.008584512,-0.00270477,-0.000344254,0.00157545,0.000115225,0.004864617,0.001221728,-0.001766908,-0.006971308,-0.007259702,0.003028198,-0.005097628,-0.002254549,0.002499278,-0.003676096,0.002137757,-0.003112909,0.002773452,-0.002291881,-0.002453632,-0.000205722,-0.004350446,-6.50E-05,0.000868475
2017,6,-0.006685691,-0.001854941,-0.004023989,0.00346849,0.000607785,-0.010482915,0.001388233,0.001477141,-0.005699021,0.002114716,-0.005192354,0.000620392,0.00098499,-0.001925195,-0.002872768,-0.005597761,-0.009133727,-0.00356374,-0.003503688,-0.003551572,-0.003477239,-0.003818314,-0.003919683,0.000429844,-0.008085354,-0.007577157,-0.000877754,-0.002078362,-0.004457601,0.002174851,0.003326643,0.004733862,0.00126832,0.002734551,0.000762152,-0.003800688,-8.67E-05,-0.000185421,,0.005295385,-0.00200594,-0.003046374,0.00814698,-0.000721142,-0.000609449,-0.004793403,-0.002044872,-0.000678992,0.000453295,-0.00365999,-0.00366669,-0.004644255,-0.002469766,0.000178477,-0.000252507,0.001110233,0.00301529,-0.001612182,-0.003571836,0.003369413,0.00167975,-0.000822515,-0.001076789,-0.003675261,-0.005261607,-0.000526299,0.001217929,0.006592084,0.000248725,-0.003070178,-0.002748998,-0.000783325,0.001390867,-0.003419559,-0.004315595,0.000970699,0.005781838,-0.012649262,-0.003642532,-0.000375511,0.003495393,0.003200255,0.004742189,0.003015494,0.000765407,-0.001029295,-0.000148863,0.003043308,0.009764151,-0.001575813,-0.000295543,0.00305096,-0.000537086,0.005729975,0.000931018,-4.05E-05,-0.006163468,-0.006573899,0.003792603,-0.004462946,-0.002043741,0.000594726,-0.003300285,0.003188959,-0.002002437,0.003246461,-0.002425849,-0.001194381,0.000465812,-0.004294344,0.000767287,0.001134636
2017,7,-0.008099095,-0.002849514,-0.005093623,0.002951097,0.00136552,-0.009530727,0.000834065,0.000815535,-0.006179662,0.001465219,-0.005693665,0.000533498,0.002942821,-0.003162045,-0.002563458,-0.006015342,-0.011501569,-0.00371619,-0.003217438,-0.004217015,-0.004166487,-0.003657342,-0.003999555,-2.04E-05,-0.009124067,-0.004643711,-0.000311715,-0.001456085,-0.005549836,0.002369721,0.005283285,0.004094807,7.63E-05,0.001292669,0.000237901,-0.004507572,-0.000972921,-0.000985447,,0.005434063,-0.002572812,-0.003005545,0.007532994,-0.005254626,-0.002644965,-0.004728642,-0.003399113,-0.000792803,-0.003679899,-0.004020317,-0.00381241,-0.005842419,-0.003078649,-0.000885707,-0.000459224,0.000416346,0.003176468,-0.001888643,-0.003952025,0.003647537,0.00128381,-0.001204369,-0.001614424,-0.002977297,-0.006836186,-0.000436635,0.000336175,0.006585123,-0.001452442,-0.004377435,-0.002808542,-0.000551608,0.002354526,-0.003507578,-0.005653305,0.000425098,0.005532502,-0.013478553,-0.00298306,-0.001744192,0.003649843,0.002596487,0.002566241,0.003087767,0.000732397,-0.000302966,-0.000303443,0.002685216,0.007647286,-0.000180701,-0.000836208,0.002761544,-0.001247336,0.005424926,0.000879448,-0.001673007,-0.006779794,-0.007336243,0.002578325,-0.004728269,-0.002906606,-0.000642222,-0.002657856,0.00485292,-0.002300223,0.001776345,-0.003112007,-0.00104834,-7.79E-05,-0.005340924,-0.0008271,0.001133549
2017,8,-0.007543363,-0.001682856,-0.004779963,0.002951831,0.002778914,-0.008791356,-0.00021131,0.000169667,-0.005304041,0.002034958,-0.00328536,0.001649501,0.003498478,-0.004100309,-0.003031603,-0.00851492,-0.010754647,-0.006792973,-0.000732379,-0.005767905,-0.00472123,-0.005316496,-0.006119038,0.001058926,-0.007609501,-0.001260269,-0.000383161,-0.00012465,-0.007215262,-0.000905296,0.005369261,0.005017172,0.000314805,0.000478161,-0.001850557,-0.005927493,0.000230762,-0.001745263,,0.005558433,-0.001961767,-0.003813057,0.008182348,-0.006939165,-0.001548255,-0.0041416,-0.00470841,0.000715586,-0.003477432,-0.002240778,-0.002097698,-0.00800052,-0.004509924,2.50E-05,-0.00059218,-0.000209229,0.003746591,-0.002278006,-0.006362047,0.004575139,0.001063515,-0.001481764,-0.001806383,-0.002974329,-0.007163342,0.000766587,0.000738359,0.005826899,-0.001259786,-0.006905114,-0.001442571,-0.001003544,0.002359882,-0.003266238,-0.007764645,0.00133786,0.005406518,-0.007157405,-0.001871361,-0.002743755,0.006152819,0.003770579,0.000796533,0.002879297,0.001009001,-0.000755211,-0.000273403,0.003579367,0.007160523,-0.001437897,-0.000669374,0.002657289,-0.002192338,0.006136782,-0.000753836,-0.00200557,-0.006762435,-0.007205059,0.002282138,-0.00387872,-0.002588366,0.003103608,-0.002591686,0.004695515,-0.003070101,0.002253464,-0.00471969,-0.00031763,-0.000129564,-0.006425267,-0.000713595,-0.000168228
2017,9,-0.00683061,-0.001355483,-0.003735501,0.002336123,0.002167533,-0.008123874,-0.000603053,0.000242778,-0.004103007,0.003159844,-0.003021493,-0.000849444,0.003697842,-0.004538902,-0.00226205,-0.010570113,-0.00791567,-0.008273191,-0.000247591,-0.005968198,-0.002038555,-0.006137323,-0.008244457,0.000861543,-0.005651224,0.000104533,0.000952413,0.000460398,-0.007112713,-0.002296387,0.004907041,0.003831213,0.00033057,0.001404994,-0.005880173,-0.006538328,0.000982947,-0.00261519,,0.005567888,-0.00662779,-0.004478768,0.008129102,-0.006086294,-0.001139825,-0.002996722,-0.004124793,0.002170267,-0.001191592,-0.001829147,-0.001192192,-0.00894549,-0.007249517,0.000204278,-0.001457093,-0.000142102,0.001705256,-0.002032969,-0.00768589,0.004927606,0.000973579,-0.00229258,-0.001222457,-0.002432426,-0.007593374,-0.000470026,0.001587658,0.005632779,-0.000403872,-0.008339229,-0.001493801,-0.001860654,0.00162399,-0.003318467,-0.00898436,0.001328355,0.005269798,-0.004571678,-0.003106872,-0.004188981,0.004606208,0.00361123,4.73E-05,0.003382979,0.002148667,-0.000220536,0.000231949,0.002065192,0.005833704,-0.000870203,-0.001440441,0.000907997,-0.004875387,0.005339483,-0.003627341,-0.001960773,-0.007087428,-0.007638292,0.002202326,-0.003474191,-0.003158896,0.002386963,-0.002493954,0.004513986,-0.002260335,0.002274795,-0.005966925,-0.001176268,-0.002356209,-0.006919878,-0.000326663,-0.003302426
2017,10,-0.006363577,-0.001579177,-0.003574663,0.00280233,0.002699086,-0.006354907,-0.001494211,0.000546965,-0.004507046,0.004785413,-0.002664278,-0.00186526,0.003795501,-0.005502668,-0.002205686,-0.012096339,-0.008961791,-0.008754711,-8.16E-05,-0.006658786,-0.002156602,-0.00601665,-0.009581414,-0.000206608,-0.006210142,0.004990286,0.001271253,0.000343883,-0.008448707,-0.004312558,0.000980299,-0.000473376,0.000467804,0.000757925,-0.007061343,-0.006947999,0.001203881,-0.003038312,,0.005422176,-0.007764846,-0.004184509,0.008393254,-0.009507591,-0.001042254,-0.002096178,-0.006187343,0.001097141,-0.003335108,-0.001464897,-0.000746418,-0.010204798,-0.006713847,-0.000230371,-0.001485791,-0.000404654,0.001958518,-0.001362697,-0.008781555,0.004815222,0.000401123,-0.001418776,-0.000524394,-0.001331049,-0.0085726,0.000412614,0.001483338,0.003155491,0.000141603,-0.01068833,-0.001484999,-0.001206895,0.001729382,-0.003133557,-0.010620945,0.002451909,0.005505357,-0.004645888,-0.002684642,-0.004718011,0.00649605,0.00301234,-3.32E-05,0.003723271,0.001762345,0.000488951,0.000166896,0.001639441,0.006711112,-0.000681975,5.84E-05,0.000920194,-0.004707131,0.005095247,-0.004121071,-0.001842446,-0.007053483,-0.007335152,0.000157756,-0.003647992,-0.002606616,-0.002156632,-0.003170606,0.004987973,-0.00260454,0.002466029,-0.006887412,-0.001071044,-0.001904596,-0.007367792,0.000956022,-0.003851511
2017,11,-0.006590711,-0.002778861,-0.003562229,0.001671428,0.003328411,-0.007863037,-0.002721387,-0.000827301,-0.004563676,0.0044866,-0.002534386,-0.002680845,0.00331236,-0.005876671,-0.002382255,-0.013113719,-0.010150693,-0.010132201,-0.00042355,-0.007741607,-0.002086863,-0.007367575,-0.011132726,-0.000675833,-0.006543472,0.004269891,0.000568411,0.001274337,-0.009324178,-0.004819973,-0.000651206,-0.001891839,-0.000410503,-0.000492663,-0.007393969,-0.00741828,6.37E-05,-0.004448188,,0.003986562,-0.007344707,-0.005758945,0.006043791,-0.010128109,-0.001500079,-0.00359224,-0.007453862,-0.002561354,-0.006132268,-0.001465666,-0.000592091,-0.011506417,-0.00576158,-0.000580814,-0.001934442,-0.00195807,-0.000289813,-0.001654175,-0.01002629,0.004091831,0.000216762,-0.001992787,-0.000544779,-0.001311534,-0.009472446,0.000138277,0.000811303,0.002034944,-0.000166997,-0.011104545,-0.000473003,-0.00289363,0.001914461,-0.003658329,-0.012185448,0.002056646,0.004578777,0.000710183,-0.00268513,-0.004467173,0.006303754,0.00162408,-1.77E-05,0.005087076,0.000437541,-0.001252935,0.000443205,0.000664517,0.004920839,-0.000525331,-0.00032797,0.000300989,-0.003903574,0.004142302,-0.005566766,-0.001387699,-0.006461564,-0.006305814,0.000327564,-0.004634633,-0.002132489,0.001509954,-0.003984592,0.004356609,-0.002245291,0.00184571,-0.007102794,-0.001068198,-0.001845748,-0.008704111,0.000499428,-0.003714387
2017,12,-0.007048913,-0.003764039,-0.003612754,0.001249928,0.002313996,-0.011297205,-0.004186618,-0.002027656,-0.004895496,0.004702853,-0.002880419,-0.003251671,0.004066536,-0.006325396,-0.002561592,-0.012985622,-0.010523077,-0.01020527,-0.000882168,-0.007536579,-0.002937622,-0.007858708,-0.012086912,-0.002211658,-0.004649613,0.00316517,4.16E-06,0.00065709,-0.009992032,-0.006167231,-0.002163415,-0.001252754,-0.00208864,-0.001709387,-0.006047227,-0.008612692,-0.002154682,-0.005745405,,0.00287547,-0.012435495,-0.004728812,0.00413885,-0.011601024,-0.002726161,-0.003452405,-0.007505923,-0.001927132,-0.006739751,-0.002283476,-0.00181349,-0.012197935,-0.005947064,-0.001852831,-0.002781844,-0.002432714,-0.003311284,-0.002463135,-0.010632663,0.003148063,-9.70E-06,-0.003782844,-0.002481864,-0.001363758,-0.010736304,-0.00156443,0.000844219,0.001344506,-0.001081897,-0.011855941,-0.002617994,-0.003422734,0.000481725,-0.003219674,-0.012088764,0.001889422,0.004100254,-0.001011689,-0.003746669,-0.0060063,0.003600436,0.002138607,-0.005872924,0.004780087,-0.001751752,-0.001732446,0.000845825,0.000631025,0.000638415,-0.001496954,-0.000733626,-0.001042131,-0.003768899,0.002534922,-0.007732792,-0.001663496,-0.0068681,-0.006015073,-0.000585588,-0.005365526,-0.002848293,0.001189975,-0.004768062,0.002958567,-0.00338208,0.001177788,-0.007818058,-0.002794683,-0.002545395,-0.008844128,-0.000963371,-0.003902309
2018,1,-0.007441569,-0.005555055,-0.004073856,0.000815037,0.000455646,-0.011110003,-0.003061402,-0.00187394,-0.00660294,0.003823974,-0.002622029,-0.005009628,0.002082676,-0.005890144,0.000103463,-0.011305162,-0.009305455,-0.007738118,-0.002023177,-0.006268161,-0.003959303,-0.007127811,-0.010817463,-0.001840725,-0.005466031,-0.000171749,-0.000861054,-0.000855324,-0.008166371,-0.008070819,-0.001583337,-0.005168569,-0.003800506,-0.000208702,-0.005137273,-0.006918571,-0.002919306,-0.006237471,,0.002129716,-0.013936563,-0.004076935,0.003019117,-0.008847502,-0.00227687,-0.001097576,-0.003922497,-0.003530437,-0.001809268,-0.00248547,-0.002167644,-0.009937477,-0.008189441,-0.002084907,-0.002137821,-0.004109527,-0.005333165,-0.00279024,-0.009196809,0.002111269,-0.000745668,-0.003054704,-0.004598711,0.000470927,-0.01105898,-0.002810508,-0.000152363,0.000567144,-0.001510117,-0.009881012,-0.004031791,-0.002305429,-0.001807687,-0.004704457,-0.011052883,0.000308294,0.003457528,-0.000516281,-0.002040905,-0.005032831,0.000541834,-0.001993707,-0.005669692,0.003694152,-0.003759255,-0.002684473,-0.000409777,-0.000936224,-0.003436375,0.000235044,1.86E-06,0.000453882,-0.005637659,0.002270274,-0.009374516,-0.001401395,-0.007656114,-0.006396315,0.00058163,-0.005409195,-0.002538872,-0.001628111,-0.002522707,-0.001113181,-0.000464545,0.002332441,-0.006165179,-0.00348291,-0.003180891,-0.006266125,-0.000783088,-0.004129364
2018,2,-0.008668216,-0.007275014,-0.005146142,-7.07E-05,-0.00027117,-0.012025554,-0.003192498,0.000463438,-0.005563501,0.005102276,-0.003573544,-0.006112095,-0.000339019,-0.004173951,0.000246489,-0.010773776,-0.010873346,-0.006668399,-0.003569011,-0.00422191,-0.002584324,-0.006272913,-0.009166007,-0.0004459,-0.004773729,-0.003905472,-0.000390102,-0.002924961,-0.006663019,-0.007944674,-0.002755108,-0.00445127,-0.004128226,0.000128616,-0.006592318,-0.007156893,-0.001582411,-0.007973984,,0.003128738,-0.013078667,-0.003557933,0.001930024,-0.006921767,-0.004218315,0.001457906,-0.006142261,-0.003431543,-0.002689155,-0.002422904,-0.002101881,-0.009502756,-0.007052801,-0.001277414,-0.002090892,-0.003959761,-0.005809121,-0.002043749,-0.009078482,0.003111858,0.000554326,-0.004067077,-0.00364229,0.002236223,-0.01005804,-0.001420094,-0.002144521,0.002299657,-0.003721785,-0.008651277,-0.005019395,-0.002644291,-0.00100609,-0.002856982,-0.009057211,0.000496693,0.003529153,-0.001879961,-0.001431037,-0.007042149,-0.005767614,-0.000615911,-0.004830943,0.003710078,-0.002949445,-0.001434986,0.000358571,0.000430398,-0.004689713,0.002785163,0.00052843,-9.13E-05,-0.007355582,0.003640707,-0.007444382,0.000283027,-0.008346293,-0.007513964,-0.001755346,-0.005257163,-0.002071115,-0.002747407,-0.002723563,-0.001314306,-0.00243853,-0.00039468,-0.006713494,-0.002288139,-0.002282774,-0.005514646,-0.001206154,-0.004914007
2018,3,-0.004051492,-0.010527224,-0.004070497,-0.000431831,-0.000127047,-0.007432554,-0.00350419,0.000538872,-0.003782936,0.005287428,0.000966573,-0.009330774,0.004599778,-0.00426141,-7.40E-05,-0.011145677,-0.009120921,-0.007291021,-0.003193533,-0.004940687,-0.002629929,-0.007643746,-0.009596494,-0.000650431,-0.003198409,-0.00180332,0.000824299,-0.001442378,-0.007153534,-0.009149623,-0.003228119,-0.004137903,-0.005049063,-0.000874932,-0.007001082,-0.0038727,-0.002435979,-0.008859985,,0.003657902,-0.014756387,-0.003789663,0.00239461,-0.006810767,-0.005281995,0.000424722,-0.005390055,-0.002698706,-0.003812184,-0.002378248,-0.002563752,-0.01034358,-0.008794989,-0.000945425,-0.002306351,-0.003402667,-0.005636734,-0.003147598,-0.009620224,0.002091477,0.000174088,-0.003547766,-0.004000933,0.001503462,-0.010200805,-0.004369479,-0.00261506,-0.001111422,-0.002851348,-0.009340422,-0.005875016,-0.001617363,-0.000272374,-0.003558628,-0.009952858,-0.00024268,0.003890281,-0.000194305,-0.000540286,-0.003973184,-0.00044279,-0.001245232,-0.006265559,0.003087161,-0.002632397,-0.001216993,0.001834518,0.006789487,-0.00331984,0.002404335,-0.000806507,-0.000926726,-0.010026603,0.003500975,-0.006530931,-0.003553894,-0.008232174,-0.007129134,-0.002537611,-0.004301638,0.000944176,-0.002435383,-0.004253096,-0.000827081,-0.000866884,0.002061135,-0.006580439,-0.00354871,-0.003703465,-0.005797193,-0.000994938,-0.007524514
