Date,OEX,ESG,Value/Size/Mom,Value/Size/Mom/ESG,Value,Value/ESG,Size,Size/ESG,Momentum,Momentum/ESG,Value/Size,Value/Size/ESG,Value/Momentum,Value/Momentum/ESG,Size/Momentum,Size/Momentum/ESG
2017-01-19,-0.0037256465859771565,-0.0010943639011013985,-0.0011898781701280498,-0.0011659996028713865,-0.003996347333302315,-0.0025453556172018573,0.00046530465403583736,-0.00031452962353277925,-3.8591831117669624e-05,-0.0005664778661095349,-0.0017655213396332377,-0.0015418021934559588,-0.002017469582209993,-0.001709767688507129,0.00021335641145908343,-0.0002225503593944111
2017-01-20,0.0029296704549463004,0.0038049756656467672,-0.0017557928134711892,-0.0003656006936917002,0.0006588340447112543,0.002231904855179011,0.0005943875589091347,0.0021996816122779508,-0.00652060004403396,-0.0013578121891935947,0.0006266108018101947,0.0016860657564223853,-0.0029308829996613516,-0.0006855967778919775,-0.002963106242562411,-0.000707078939826019
2017-01-23,-0.0025322799519307973,-0.001263050547057823,-0.009330410506436737,-0.00731357051659201,-0.0076973459319852906,-0.004480198239521556,-0.008886634322357699,-0.005074842434707761,-0.01140725126496723,-0.006335150906012528,-0.008291990127171495,-0.005949010267133602,-0.00955229859847626,-0.006789215914670112,-0.010146942793662463,-0.007185645378127581
2017-01-24,0.0044877463611944024,-0.0060036482834103806,0.006435278302781894,0.0033255466562338272,0.007000880755309474,0.0004986162359495467,0.009500970733473755,0.0017486612250316854,0.0028039834195624554,-0.0015998324319239626,0.008250925744391615,0.003499401068457619,0.004902432087435965,0.0012670719638205171,0.006152477076518107,0.0021004352898752778
2017-01-25,0.008209036985608192,-0.011318326069718833,-0.0005965275161422968,-0.0032769771545364326,0.003385881839064374,-0.0039662221153272306,-0.007661722777269621,-0.009490024423494227,0.0024862583897783536,-0.004416033839970239,-0.0021379204691026246,-0.0051980556693080205,0.0029360701144213637,-0.0018153952802920318,-0.002587732193745634,-0.0054979301524033615
2017-01-26,-0.00011842714297107799,-0.0035976182871196713,-0.0034796411467263306,-0.0035091354318246663,0.00330763925819441,-0.00014498951446263167,0.0012458750938241553,-0.001175871596647759,-0.014992437792197558,-0.009295028039658615,0.0022767571760092817,0.0003186320216329641,-0.005842399267001576,-0.005094138940374275,-0.006873281349186701,-0.005781393661831025
2017-01-27,-0.00018754189268989054,0.011520381497857845,-0.003557509364552524,0.00021196335105006723,-0.004368452285661684,0.0035759646060980806,0.0015302559607051147,0.006525318729281479,-0.007834331768701009,0.001843024864578418,-0.0014190981624782836,0.0028940617243004268,-0.006101392027181346,-0.00022746751883494871,-0.0031520379039979463,0.001738768563287317
2017-01-30,-0.005913528356043335,0.002783835517588631,-0.00302997039927576,-0.001576518920059662,-0.004458688991798854,-0.0008374267371051118,0.0008651379558050256,0.001824486736696827,-0.005496360161833446,-0.0013562623221224082,-0.001796775517996915,-0.00026990517280173123,-0.004977524576816151,-0.0023904045453478923,-0.002315611103014213,-0.0006157955628132653
2017-01-31,-0.0024628880198791286,0.013393977902894379,0.0023041672301222214,0.005076619898315258,0.0049605631648845065,0.009177270533889443,0.0032537727815474416,0.008323875342220913,-0.0013018342560652905,0.006046071823414544,0.004107167973215974,0.007202771283108776,0.00182936445440961,0.005684235603904533,0.0009759692627410771,0.00511530547612551
2017-02-01,0.0018616919302721694,-0.006860635554364031,-0.004321344973329712,-0.004956167618588292,0.004951535719769475,-0.0009545499172972777,-0.007606890547651929,-0.00723376305100798,-0.010308680092106682,-0.008584657823235354,-0.001327677413941227,-0.003171996794082161,-0.0026785721861686033,-0.0040725933089004115,-0.008957785319879306,-0.00825873539804088
2017-02-02,-0.00017886048584912727,0.001926761355238431,0.00017879925585179894,0.0006157897806984562,-0.006900049216100363,-0.0024866439304309673,0.0016668061811105246,0.0017967837681744777,0.005769640802545233,0.003848201078891832,-0.0026166215174949193,-0.0011021605599171366,-0.0005652042067775653,0.0002654509805611004,0.00371822349182788,0.0031210694462980625
2017-02-03,0.007493890418314805,-0.002952524834869491,0.005253837888777544,0.0032022472078657837,0.017610740948124294,0.0073291080566274,0.005712414324433356,0.0013799447447819298,-0.007561641606225014,-0.005257083220547253,0.011661577636278824,0.0067902101458960475,0.005024549670949636,0.0023655248356765947,-0.0009246136408958289,-0.0016005840388870485
2017-02-06,-0.001568553356192992,-0.003177531183116082,-0.0014766850503992515,-0.0019018965835784585,-0.002153529566753373,-0.002665530374934728,-0.0005018291270474833,-0.0018396801550817818,-0.0017746964573968982,-0.0024761138202564906,-0.0013276793469004285,-0.0019442966256389797,-0.001964113012075136,-0.0023685857357554517,-0.0011382627922221908,-0.0018180189225201547
2017-02-07,0.0007904839911312375,0.010625291232873237,-0.0013938758063720368,0.0016109159534392825,-0.003456301534337184,0.0035844948492680263,-0.0023838262042703536,0.004120732514301442,0.001658500319491427,0.006141895776182333,-0.0029200638693037684,0.0015950544980885667,-0.0008989006074228787,0.0029424966726758267,-0.00036266294238946196,0.003299988449364769
2017-02-08,-0.0004343986877291078,0.0032712979446548832,-0.000690387472270002,0.0003000338819612198,-0.008563975363613908,-0.0026463387094795127,0.004763772746026167,0.004017535345340525,0.0017290402007777367,0.0025001690727163104,-0.001900101308793871,-0.00017630155764428602,-0.0034174675814180864,-0.0011878790727270962,0.0032464064734019516,0.003254703630486262
2017-02-09,0.005017438658752983,-0.007644758176808961,0.0008518745935469883,-0.0012722835990419947,0.005647369627433143,-0.0009986942746879092,0.002398700259499182,-0.0026230289586548893,-0.005490446106291353,-0.006567602141550157,0.004023034943466164,0.00013377057004112028,7.846176057089635e-05,-0.002495944885222391,-0.001545872923396082,-0.003578834674533711
2017-02-10,0.0030760510155880966,-0.00019806622768548635,0.0018885815337754959,0.0013669195934102496,-0.0029617755886058366,-0.0015799209081456618,-0.0007394876901541483,-0.0004687769589198174,0.00936700788008647,0.004584470826200493,-0.0018506316393799927,-0.001299776502148491,0.0032026161457403167,0.0020690553545983825,0.004313760094966161,0.002809817987415612
2017-02-13,0.005947081256286008,-0.004608820391978522,0.0012658750691176748,-0.00020279879615637316,0.0066708654334229145,0.0010310225207221966,-0.004973678625499196,-0.004791249508738859,0.0021004383994293087,-0.0012541909962746067,0.0008485934039618595,-0.0009705445280182683,0.00438565191642611,0.0013874944802912334,-0.0014366201130349425,-0.0024940202060161386
2017-02-14,0.005249639343654196,-0.01029099734445928,-0.00038224037740777067,-0.002859429619170647,0.008219551192106834,-0.0010357230761762221,-0.0016073737081425902,-0.005949185526300937,-0.00775889861618755,-0.009024947980323416,0.003306088741982123,-0.0012262732868316799,0.00023032628795964082,-0.0032767815895133326,-0.00468313616216507,-0.006552423222929804
2017-02-15,0.005289993422989307,0.00011160139012965104,-0.0077712653875729905,-0.005800548693147333,-0.011555188140223792,-0.005721793375047069,-0.0020179250969354157,-0.000953161853402881,-0.009740682925559777,-0.004814540767715064,-0.006786556618579602,-0.004487170615676517,-0.010647935532891784,-0.007061423225217972,-0.005879304011247597,-0.003882335544121846
2017-02-16,-2.882374304656611e-05,0.0016597044465632277,0.0009467294627371114,0.0011249732086936412,0.004633319205242789,0.0031465118259030095,-0.009065361624468906,-0.0037028285889528396,0.007272230807437454,0.004465967627000341,-0.0022160212096130586,-0.0009241126575542962,0.0059527750063401216,0.0045217514864144895,-0.0008965654085157262,-4.4475456822741944e-05
2017-02-17,0.0016094700843277616,0.0008410673851038893,-0.005088771412398243,-0.0036063117130227104,-0.0066538291981090795,-0.0029063809065025953,-0.002990205866192492,-0.001074569240544302,-0.005622279172893161,-0.0023906058938946355,-0.004822017532150787,-0.0029343225597325603,-0.006138054185501119,-0.003811680328632783,-0.004306242519542827,-0.002590472551327254
2017-02-21,0.005773505492300818,-0.006074417024559499,0.004491237499862037,0.0018498238687566556,0.0031910866717366456,-0.0014416651764114288,0.002464038000026091,-0.0018051895122667052,0.007818587827823381,0.0008720854016319385,0.0028275623358813666,-0.00013976411759891987,0.005504837249780015,0.0016450858250001742,0.0051413129139247365,0.0014027362677633236
2017-02-22,-8.607275144571857e-05,-0.003301068377180444,-0.001151917553367961,-0.0016892052593210822,0.004270777191674279,0.00048485440724691767,-0.0034418959003791887,-0.003371482138779815,-0.004284633951398974,-0.003792851164289708,0.0004144406456475455,-0.0008240623619617847,-6.928379862347102e-06,-0.001104975045635046,-0.0038632649258890815,-0.003675866076319536
2017-02-23,0.0018753094418256376,0.0036224389686914374,-0.0009907902939088869,0.0001625170217411945,0.00012053018815105093,0.0018714845784212441,-0.007489597370971416,-0.00193357920113999,0.004396696301093704,0.00400956763489257,-0.0036845335914101824,-0.0012488760713763088,0.0022586132446223775,0.0027132218193120635,-0.0015464505349388562,0.0001765126329379084
2017-02-24,0.0006781425120511066,0.008447836957123742,-0.00038959032294091087,0.0018197664970752518,-0.007687103873651984,0.0003803665417358784,0.005445818974985826,0.006946827966054785,0.0010725139298434242,0.004760175443483583,-0.0011206424493330786,0.002068850686152527,-0.003307294971904279,0.0006110823377717268,0.0032591664524146257,0.004988723287317664
2017-02-27,0.0005057283256792557,0.0005196323508561119,0.00023927046274122487,0.0003093609347699466,0.0008627460589458263,0.0006911892049009686,0.0040859138135454845,0.002302773082200798,-0.004230848484267638,-0.0018556080667057624,0.002474329936245656,0.001822764074449141,-0.0016840512126609056,-0.0009494900248218996,-7.246733536107669e-05,0.00012489922671131979
2017-02-28,-0.0017073821952279698,0.0038308925824556725,0.0022846790667782725,0.002671232445697625,6.98901893860777e-05,0.0019503913859208757,-0.009343138688251203,-0.002756123052897764,0.016127285699199946,0.009979089140827811,-0.004636624249432563,-0.001814118638803151,0.008098587944293013,0.006676022823680564,0.0033920735054743722,0.0035383465311348045
2017-03-01,0.014007846185464752,-0.006060939053658097,-0.00438797162896626,-0.004806213485139224,0.0029595163359498935,-0.0015507113588541042,-0.009608055909996865,-0.00783449748182748,-0.0065153753128518194,-0.00628815718325496,-0.003324269787023486,-0.004236492875901691,-0.001777929488450963,-0.0032055993435200067,-0.008061715611424342,-0.007394790092168924
2017-03-02,-0.004796379611642445,0.0024830285904347367,6.903295215742507e-05,0.000672531861726753,-0.0034498325229506397,-0.0004834019662579513,-0.000730236737658427,0.0008763959263881549,0.004387168117081345,0.0034350983537580412,-0.0020900346303045327,-0.0005656802233914441,0.0004686677970653524,0.0011401213948551477,0.0018284656897114586,0.002046653323285885
2017-03-03,0.0006817129743340498,0.000501015896040367,-0.003960166062654663,-0.002844870572980906,0.0026680606975249465,0.0015845382967826578,-0.0032651513373677817,-0.001382067720663707,-0.011283407548121157,-0.005391195826040395,-0.00029854531992141726,-3.202491460082288e-05,-0.0043076734252981055,-0.0027047769848519473,-0.0072742794427444685,-0.00468251432981619
2017-03-06,-0.0026777526836723156,0.0031486748122084023,-0.0009178360245540398,9.879168463656921e-05,-0.0027242632451941074,0.00021220578350714722,-0.003572875974103163,-0.00021210058094738027,0.003543631145635149,0.003346152978921776,-0.003148569609648636,-0.0010494881356962905,0.00040968395022052085,0.0013226809042164818,-1.4622414234007498e-05,0.0010398099945801284
2017-03-07,-0.001982870941403332,-0.000955053478768805,0.0013089646945582444,0.0007429601512264818,0.0007236228443347529,-0.00011571531721702583,-0.0045064554456291225,-0.0027307544621989633,0.007709726684969102,0.003377336603100148,-0.0018914163006471848,-0.0015792953600210578,0.004216674764651927,0.002492765350178349,0.0016016356196699895,0.0007494059201903912
2017-03-08,-0.001616162038144302,-0.001141689397803322,-0.00889439919416669,-0.006956221745075847,-0.003961982378936953,-0.0025518358883701376,-0.00826468932255637,-0.004703189360179845,-0.014456525881006745,-0.007799107639405033,-0.006113335850746661,-0.004456120366432214,-0.009209254129971853,-0.006520065885915674,-0.011360607601781559,-0.007954301533788812
2017-03-09,0.0017044420335118595,-0.003780721477433844,-0.002747779232705477,-0.003006014793887568,0.00032507958343397077,-0.001727820946999937,-0.006820583568656509,-0.005300652523045176,-0.0017478337128938922,-0.0027642775951638686,-0.0032477519926112685,-0.0034254084875521276,-0.0007113770647299606,-0.0017344918689645888,-0.0042842086407752005,-0.004116379586328083
2017-03-10,0.0028611987886841433,0.0018137845019991889,0.003102036480764793,0.002779973486073391,0.002273631322294916,0.002043707912147052,0.0016238750762656252,0.0017188297891324075,0.005408603043733837,0.0036111937728665134,0.0019487531992802704,0.001903763633519909,0.0038411171830143756,0.00316533962267598,0.00351623905999973,0.0029487542073328827
2017-03-13,-0.0007583257315633359,0.002055866760699556,0.000234201040296094,0.0006896174703969593,-0.002383154654590917,-0.0001636439469456805,0.0010914536960206635,0.0015736602283601094,0.001994304079458536,0.002025085420079046,-0.0006458504792851267,0.00025472193404310075,-0.00019442528756619028,0.0005556720618557252,0.0015428788877395998,0.0017138748453929184
2017-03-14,-0.0026464277567486514,-0.0030583956728977325,-0.0013029139565109114,-0.001741784385607618,0.0020588754368331035,-0.0004997601180323145,-0.004210901018472848,-0.0036346483456852897,-0.0017567162878929883,-0.0024075559803953613,-0.0010760127908198726,-0.0017368070848458263,0.00015107957447005717,-0.0009187455079858727,-0.0029838086531829185,-0.003008670993087857
2017-03-15,0.0068287297051135365,0.00855329881422322,0.0026400111142252597,0.0041183330392247485,-0.006857641060038097,0.0008478288770925593,0.005562408370635634,0.007057853592429424,0.009215266032078239,0.00888428242315073,-0.0006476163447012295,0.0024193553749402505,0.0011788124860200701,0.003636974595421118,0.007388837201356935,0.007776991072312363
2017-03-16,-0.0007462985173313186,-0.011306658241621572,-0.0019716867607744363,-0.004305429630986221,-0.0007047093685030177,-0.006005683805062294,-0.003469402278003645,-0.007388030259812609,-0.0017409486358166476,-0.006523803438719109,-0.002087055823253332,-0.0051602566293760775,-0.0012228290021598339,-0.004584105415313745,-0.0026051754569101472,-0.005505669718480622
2017-03-17,-0.0023444258897272812,0.0007529149057975571,-0.0005068919417821247,-0.00019194022988720458,-0.01369300580526958,-0.006470045449736013,-0.0003277635059869685,0.00021257569990529475,0.012500093485910175,0.0066265041958538645,-0.007010384655628275,-0.004422618135153,-0.000596456159679703,-0.0001466658045206166,0.006086164989961602,0.004308414961906922
2017-03-20,-0.0018003908461721309,0.003119031618700131,-0.004864836746013422,-0.0028688696548350334,-0.007275900033273799,-0.0020784342072868323,-0.006503876028394604,-0.0016924222048472362,-0.000814734176371863,0.001152148721164134,-0.0068898880308342,-0.003553581480989422,-0.004045317104822832,-0.0016572008636485114,-0.0036593051023832333,-0.00139985952868878
2017-03-21,-0.011562056043143625,0.014310016580068814,0.0027969833514871253,0.005675241658632549,-0.006782405034900456,0.0037638057725841827,0.0016275059381502116,0.007968761259109516,0.013545849151211611,0.013927932865640216,-0.0025774495483751204,0.0030517058277728625,0.0033817220581555812,0.007024486898793328,0.007586677544680912,0.009827790556476878
2017-03-22,0.0009315355377407884,-0.0010718902580114504,-0.001833300761391927,-0.0016429481355468077,-0.0053396674849659955,-0.0032057788714887226,0.00022162576722557456,-0.0004251322453929379,-0.0003818605664353595,-0.0007268754122234052,-0.0025590208588702106,-0.0020633106585839574,-0.002860764025700677,-0.002264472769804269,-8.011739960489235e-05,-0.00041070835240707886
2017-03-23,-0.001688696159779844,-0.0041337328845736585,-0.0023788201724830754,-0.0028175483505057212,0.0023818266170915984,-0.0008759531337410287,-0.0033435258975996057,-0.0037386293910866295,-0.006174761236941222,-0.005154247060757439,-0.0004808496402540028,-0.0016984773883605537,-0.001896467309924811,-0.002642222501474426,-0.0047591435672704125,-0.004550673339704827
2017-03-24,-0.001335948838098769,-0.0023539533425726423,-0.0006934549394891922,-0.001108579540260055,0.0009801487021781645,-0.0006869023201972388,-0.0009031585505216082,-0.0016285559465471257,-0.002157354970124133,-0.0022556541563483875,3.849507582827762e-05,-0.0007589877303053625,-0.0005886031339729844,-0.0011770532035062038,-0.0015302567603228709,-0.0018048222877394616
2017-03-27,-0.0009527565502600227,-0.00048301941598423426,-0.006204142565532935,-0.004773861778145759,-0.006932308935474731,-0.0037076641757294825,-0.007373967937780003,-0.003928493676882119,-0.004306150823344072,-0.002394585119664153,-0.007153138436627368,-0.004929765429746322,-0.005619229879409403,-0.0039071597249343455,-0.005840059380562038,-0.004054379392369437
2017-03-28,0.006983980424346895,-0.00845723951404398,0.0024101887988858973,-0.00030666827934657144,0.005827203696262823,-0.001315017908890579,0.0038416898659207567,-0.002307774824061609,-0.0024383271655258835,-0.005447783339784929,0.004834446781091793,0.0004038846827132004,0.0016944382653684698,-0.0016894543277690115,0.0007016813501974362,-0.002351292271216366
2017-03-29,0.00033479594905075946,-0.009095647531855593,0.0025733693197442084,-0.0003438848931557419,-0.000797013267166264,-0.004946330399510928,0.0033625799847815533,-0.0028665337735370197,0.005154541241617334,-0.0019705531451191293,0.001282783358807646,-0.0021766936047467687,0.002178763987225535,-0.0015793731858015072,0.004258560613199443,-0.0001928421018189022
2017-03-30,0.003337616789154514,-0.003918617153569832,0.0036738960594197905,0.0017757677561723827,0.006859489233678297,0.0014704360400542302,0.002112301545883612,-0.0009031578038431109,0.002049897398697464,-0.0009343598774361845,0.0044858953897809525,0.0016843912086640257,0.00445469331618788,0.001663589826268642,0.0020810994722905377,8.119393033707931e-05
2017-03-31,-0.0029737461231293086,0.00400610295543739,-0.001567400637062942,-0.0001740247389378578,-0.004283066528918585,-0.0001384817867405969,0.002409887533311792,0.003207995244374592,-0.002829022915582031,0.0005885400199276801,-0.0009365894978033969,0.0007109746532768658,-0.0035560447222503077,-0.0010353288296877413,-0.00020956769113511997,0.0011956558577223835
2017-04-03,-0.0005066910762155802,0.004815422235088279,-0.0022869708779633706,-0.0005113725997004581,-0.001765399734318749,0.0015250112503847656,-0.005976468494448578,-0.0005805231296801493,0.0008809555948772136,0.0028481889149827464,-0.0038709341143836635,-0.0009754819978930154,-0.0004422220697207673,0.0013103260318822483,-0.0025477564497856818,-9.336355482769372e-05
2017-04-04,0.0016067751222361005,0.0024103829177438514,-0.0008278720553813253,-1.8308312100031015e-05,-0.0017526080995843804,0.0003288874090797354,-0.0023043709922285632,5.3005962757643964e-05,0.0015733629256689688,0.00199187292170641,-0.0020284895459064716,-0.0005488653913563637,-8.962258695770567e-05,0.0007437125812761465,-0.0003655040332797973,0.0005597916170614183
2017-04-05,-0.0033422141982555956,0.0028690399287308543,0.0011438407132989352,0.0015751405171569133,-0.0029099601903512604,-2.0460130810203304e-05,-0.00037529501273262864,0.0012468724579991126,0.00671677734298069,0.004792908635855771,-0.001642627601541945,-0.00013873842478434595,0.0019034085763147135,0.0022252856937867616,0.0031707411651240303,0.003070174086326305
2017-04-06,-4.783585448169325e-05,-0.0031933996542474665,0.0026830466223364794,0.0012139350531904926,0.0052945238386599425,0.0010505620922062375,0.002364255426042336,-0.0004145721141025651,0.00039036060230716017,-0.0014015195259701537,0.0038293896323511388,0.001488459870151604,0.0028424422204835513,0.0008304949289065449,0.0013773080141747476,-0.00014626120863265687
2017-04-07,-0.0009389843786825282,0.005484365834671746,-0.004708697469951003,-0.002160431643795316,-0.008470463212378182,-0.0014930486888532187,-0.002224776691283144,0.0016297945716943017,-0.0034308525061916813,0.0010267566642400338,-0.005347619951830664,-0.0017369580229965281,-0.005950657859284933,-0.0021389832946327055,-0.0028278145987374126,-5.7087787601026434e-05
2017-04-10,3.828306875674271e-05,-0.003172293216531839,0.0005257124528986938,-0.0003987889644589402,-0.00410519940607161,-0.0036387463113017244,0.0031012027822317017,-3.554521715006887e-05,0.0025811339825359864,-0.00029557961699792565,-0.000501998311919954,-0.0013920966134572488,-0.0007620327117678115,-0.001565452880022488,0.002841168382383843,0.000836681182745283
2017-04-11,-0.0022440980186987486,0.001740636036868103,0.0012690027293981174,0.0013869110562656133,-0.0012790503647805169,0.00023079283604379285,0.003869234288544916,0.00280493516270651,0.0012168242644299524,0.0014787301506490273,0.0012950919618821997,0.0014436066535441672,-3.1113050175282046e-05,0.0005594699788391798,0.002543029276487434,0.00227556486328099
2017-04-12,-0.0024510744306473244,0.008246267960150626,-0.000832696441810085,0.0014370446586800924,0.002807232546049459,0.005526750253100041,-0.006825945220534098,0.000710161369808263,0.0015206233490543857,0.004883445654602505,-0.002009356337242321,0.0014091850952219955,0.002163927947551921,0.004191374618418156,-0.0026526609357398565,0.0009803153628903044
2017-04-13,-0.007159103085509209,0.007698508849768287,-0.002172596970977627,0.0002951794842088514,-0.005076489854313933,0.0013110094977271756,-0.000294065496819167,0.00370222167647456,-0.0011472355617997854,0.0032756366439842515,-0.0026852776755665513,0.0007759844995450646,-0.0031118627080568605,0.0004915944778848581,-0.0007206505293094762,0.0020857359303831126
2017-04-17,0.008482133178660395,-0.008828034279646096,-0.002466676280988676,-0.004057015780653026,-7.224174325458008e-05,-0.004450138011450338,-0.001995779221290798,-0.005411906750468449,-0.005332007878420638,-0.007080021079033367,-0.0010340104822726907,-0.0036320184147304972,-0.00270212481083761,-0.004744094633773774,-0.0036638935498557214,-0.005385273793119181
2017-04-18,-0.002521310968930302,0.005029249439420293,-0.0008593455768802945,0.0006128031771948494,-0.003725536873806944,0.0006518562828066732,-0.001826114008105422,0.0016015677156574334,0.0029736141512714856,0.00400143179534589,-0.002775825440956182,-0.00017413381416402605,-0.00037596136126772945,0.0014257755722949439,0.0005737500715830308,0.0020589165275287846
2017-04-19,-0.003068009928429197,0.002959081093917533,-0.0025450457985181597,-0.0011690140754092365,-0.0008789703327833588,0.0010400553805670872,-4.562299934330119e-05,0.0014567290472871156,-0.006710544063427821,-0.001875731484755144,-0.0004622966660633304,0.000678162587263625,-0.0037947571981055903,-0.0015434777674312148,-0.003378083531385561,-0.0012656953229511964
2017-04-20,0.006890273629874872,-0.010350311397442975,-0.0037234335448219002,-0.0053801530079771705,-0.002666293018935416,-0.006508302208189196,0.000535802280480533,-0.004907254558481221,-0.00903980989601082,-0.0096950606467269,-0.0010652453692274431,-0.004160267378632618,-0.00585305145747312,-0.0073521381041297355,-0.004252003807765145,-0.0062847730043244215
2017-04-21,-0.003258188470205954,0.003783121366805471,-0.0007557144180904327,0.0003789945281335418,-0.008021538779353509,-0.0021192087062740193,-0.0017294928043661323,0.0010268142812196695,0.0074838883294483394,0.005633504848126905,-0.00487551579185982,-0.001989303405638057,-0.00026882522495258465,0.0010818236389667684,0.002877197762541104,0.0031791722972958933
2017-04-24,0.011050443655049503,-0.004225429820843497,-0.0010226335415512485,-0.001823332611374311,0.008245037277287998,0.002009803728222251,-0.00622302605415433,-0.005224227937498913,-0.005089911847787412,-0.0046576708343154544,0.001011005611566829,-0.0007344728659032726,0.0015775627147502913,-0.00035676813044763396,-0.005656468950970871,-0.0051794559075950776
2017-04-25,0.006552025144949251,0.0024592062806766384,-0.0021142817428515294,-0.000970909736969487,0.004354607894520022,0.0034069070875983303,-0.002672380299458225,-0.00010658700939079196,-0.008025072823616392,-0.002782933271469875,0.0008411137975309017,0.0013804779585794794,-0.001835232464548183,-0.0004037528828065764,-0.005348726561537307,-0.002746082280799325
2017-04-26,-0.0009475080319002082,-0.006407398245292853,-0.0023540422093879083,-0.0033673812183641445,-0.006678397874606183,-0.0065428980599495186,0.000609259557505494,-0.00289906934389368,-0.0009929883110630373,-0.0037001932781779456,-0.0030345691585503443,-0.004158845520797847,-0.0038356930928346105,-0.004692928143654024,-0.0001918643767787714,-0.0022637089996167983
2017-04-27,0.0008251091588042806,-0.001113451425665842,-0.0017015507613793901,-0.0015545259274510033,-0.005946073279609831,-0.0035297623526378357,-0.004017521109077117,-0.0025654862673714805,0.0048589421045487765,0.0018727453394414683,-0.004981797194343474,-0.0036923486047842624,-0.0005435655875305259,-0.0007335275335756319,0.0004207104977358301,-9.067681006472714e-05
